study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_09	T_NK_lineage	21	CD8 Naive / T Central Memory	2	1991	0.720995284366962	0.07132094424912104	0.0	0.0	0.8351087951655557
vaccination_study_09	T_NK_lineage	21	Treg	3	1991	0.48380965990282937	0.10748367654445003	0.00803616273229533	0.0	0.6638197051062448
vaccination_study_09	T_NK_lineage	21	ydT Cell	4	1991	0.5000035724492712	0.053741838272225013	0.0	0.0	0.5859905136848312
vaccination_study_09	T_NK_lineage	21	CD4 T Effector Memory	5	1991	0.44796727636467565	0.011049723756906077	0.0	0.0	0.46564683437572535
vaccination_study_09	T_NK_lineage	21	MAIT Cell	6	1991	0.384549156901972	0.019085886489201405	0.0005022601707684581	0.0	0.4155888354554627
vaccination_study_09	T_NK_lineage	21	NK Cell	7	1991	0.3007895112889397	0.011049723756906077	0.009542943244600702	0.0	0.3280120125445901
vaccination_study_09	T_NK_lineage	21	CD8 Cytotoxic / T Effector Memory	8	1991	0.2746498999714204	0.017076845806127575	0.0	0.0	0.3019728532612245
vaccination_study_09	T_NK_lineage	22	CD8 Cytotoxic / T Effector Memory	1	1913	0.8893469562732209	0.9952953476215368	0.0	0.0	2.48181951246768
vaccination_study_09	T_NK_lineage	22	NK Cell	2	1913	0.8786724778508145	0.490852064819655	0.4856246732880293	0.0	2.1496604548502916
vaccination_study_09	T_NK_lineage	22	CD4 T Effector Memory	3	1913	0.8781794798513861	0.013591217982226868	0.0	0.0	0.8999254286229491
vaccination_study_09	T_NK_lineage	22	CD4 Naive / T Central Memory	4	1913	0.40359388396684764	0.19811813904861475	0.0	0.0	0.7205829064446312
vaccination_study_09	T_NK_lineage	22	ydT Cell	5	1913	0.5000035724492712	0.0005227391531625719	0.0	0.0	0.5008399550943313
vaccination_study_09	T_NK_lineage	22	Treg	6	1913	0.48380965990282937	0.0026136957658128594	0.0020909566126502874	0.0	0.49008252974078026
vaccination_study_09	T_NK_lineage	22	MAIT Cell	7	1913	0.384549156901972	0.00836382645060115	0.0026136957658128594	0.0	0.4005449749887467
vaccination_study_09	T_NK_lineage	22	CD8 Naive / T Central Memory	8	1913	0.2577272077736496	0.0	0.0	0.0	0.2577272077736496
vaccination_study_09	T_NK_lineage	23	CD4 Naive / T Central Memory	1	812	0.7829558445270077	0.9027093596059114	0.0	0.0	2.2272908198964663
vaccination_study_09	T_NK_lineage	23	CD4 T Effector Memory	2	812	0.6068519577022007	0.1896551724137931	0.0	0.0	0.9103002335642696
vaccination_study_09	T_NK_lineage	23	CD8 Naive / T Central Memory	3	812	0.7198735352957988	0.07512315270935961	0.0	0.0	0.8400705796307741
vaccination_study_09	T_NK_lineage	23	Treg	4	812	0.48380965990282937	0.09236453201970443	0.013546798029556651	0.0	0.6451397091639132
vaccination_study_09	T_NK_lineage	23	MAIT Cell	5	812	0.384549156901972	0.09729064039408868	0.03078817733990148	0.0	0.5710023588724153
vaccination_study_09	T_NK_lineage	23	ydT Cell	6	812	0.5000035724492712	0.038177339901477834	0.0	0.0	0.5610873162916357
vaccination_study_09	T_NK_lineage	23	CD8 Cytotoxic / T Effector Memory	7	812	0.2746498999714204	0.09482758620689655	0.0	0.0	0.42637403790245487
vaccination_study_09	T_NK_lineage	23	NK Cell	8	812	0.3007895112889397	0.013546798029556651	0.009852216748768473	0.0	0.3323166048849988
vaccination_study_09	T_NK_lineage	24	NK Cell	1	772	0.6079094026864819	0.5025906735751295	0.14248704663212436	0.0	1.5545415270388134
vaccination_study_09	T_NK_lineage	24	CD4 Naive / T Central Memory	2	772	0.6610477993712489	0.5531088082901554	0.0	0.0	1.5460218926354976
vaccination_study_09	T_NK_lineage	24	Treg	3	772	0.48380965990282937	0.29922279792746115	0.2655440414507772	0.0	1.2281101780375445
vaccination_study_09	T_NK_lineage	24	CD4 T Effector Memory	4	772	0.7218008716776222	0.15155440414507773	0.0	0.0	0.9642879183097466
vaccination_study_09	T_NK_lineage	24	CD8 Cytotoxic / T Effector Memory	5	772	0.5808713203772506	0.20984455958549222	0.0	0.0	0.9166226157140382
vaccination_study_09	T_NK_lineage	24	CD8 Naive / T Central Memory	6	772	0.7094652043440983	0.029792746113989636	0.0	0.0	0.7571335981264817
vaccination_study_09	T_NK_lineage	24	ydT Cell	7	772	0.5000035724492712	0.06606217616580311	0.0	0.0	0.6057030543145562
vaccination_study_09	T_NK_lineage	24	MAIT Cell	8	772	0.384549156901972	0.038860103626943004	0.0025906735751295338	0.0	0.44931599628021035
vaccination_study_09	T_NK_lineage	25	NK Cell	1	760	0.9413368105172906	1.0	0.9592105263157895	0.0	3.5005473368330797
vaccination_study_09	T_NK_lineage	25	CD8 Cytotoxic / T Effector Memory	2	760	0.904004715633038	0.04078947368421053	0.0	0.0	0.9692678735277748
vaccination_study_09	T_NK_lineage	25	MAIT Cell	3	760	0.8746802657902257	0.0013157894736842105	0.0	0.0	0.8767855289481205
vaccination_study_09	T_NK_lineage	25	CD4 T Effector Memory	4	760	0.7572020577307802	0.003947368421052632	0.0	0.0	0.7635178472044644
vaccination_study_09	T_NK_lineage	25	CD4 Naive / T Central Memory	5	760	0.5763164475564447	0.05	0.0	0.0	0.6563164475564447
vaccination_study_09	T_NK_lineage	25	ydT Cell	6	760	0.5000035724492712	0.0	0.0	0.0	0.5000035724492712
vaccination_study_09	T_NK_lineage	25	Treg	7	760	0.48380965990282937	0.0	0.0	0.0	0.48380965990282937
vaccination_study_09	T_NK_lineage	25	CD8 Naive / T Central Memory	8	760	0.2577272077736496	0.0	0.0	0.0	0.2577272077736496
vaccination_study_09	T_NK_lineage	26	NK Cell	1	738	0.9419548442412118	0.7235772357723578	0.7113821138211383	0.0	2.8110605352981226
vaccination_study_09	T_NK_lineage	26	CD8 Cytotoxic / T Effector Memory	2	738	0.9631787653615318	0.8333333333333334	0.0	0.0	2.2965120986948655
vaccination_study_09	T_NK_lineage	26	CD4 T Effector Memory	3	738	0.8775185767362104	0.0027100271002710027	0.0	0.0	0.881854620096644
