study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	T_NK_lineage	1	CD4 Naive / T Central Memory	2	37	0.70183909785817	0.7567567567567568	0.8328820313697441	0.36378378378378373	0.0	0.36378378378378373	0.4690982475859604	0.4690982475859604	0.0	0.9459459459459459	0.3693693693693693	0.7567567567567568	0.2972972972972973	0.7297297297297297	1.3045010984519494	0.6756756756756757	0.48648648648648646	0.0	0.0	NKG7;GNLY;GZMB			0.0	0.0	0.02702702702702703	0.0	0.02702702702702703	0.5447739232616361
vaccination_study_04	T_NK_lineage	1	CD4 T Effector Memory	3	37	0.8937258760311814	0.8937258760311814	0.9129413450564747	0.15891891891891893	0.27567567567567564	0.4345945945945946	0.47834675046188013	0.47834675046188013	0.0	1.0	0.4684684684684685	0.8378378378378378	0.2702702702702703	0.7297297297297297	1.3004140288745478	0.32432432432432434	0.16216216216216217	0.6756756756756757	0.48648648648648646	CCR7;TCF7	NKG7;GNLY;GZMB		0.0	0.0	0.0	0.0	0.0	0.47834675046188013
vaccination_study_04	T_NK_lineage	1	CD8 Cytotoxic / T Effector Memory	4	37	0.970634980700825	0.970634980700825	0.918918918918919	0.15891891891891893	0.2858108108108108	0.4447297297297297	0.4741891891891893	0.4741891891891893	0.0	0.8648648648648649	0.42084942084942084	0.5675675675675675	0.4594594594594595	0.5675675675675675	0.8566741068114443	0.32432432432432434	0.16216216216216217	0.6756756756756757	0.5540540540540541	CCR7;TCF7	KLRD1;FCGR3A		0.0	0.0	0.0	0.0	0.0	0.4741891891891893
vaccination_study_04	T_NK_lineage	1	NKT Cell	5	37	0.9941572693559373	0.9941572693559373	0.918918918918919	0.5	0.0	0.5	0.41891891891891897	0.41891891891891897	0.0	0.8378378378378378	0.4864864864864865	0.7297297297297297	0.4594594594594595	0.6216216216216216	0.9984687236811883	0.918918918918919	0.918918918918919	0.0	0.0	LST1			0.0	0.0	0.0	0.0	0.0	0.41891891891891897
vaccination_study_04	T_NK_lineage	1	MAIT Cell	6	37	0.9697040793158254	0.9697040793158254	0.918918918918919	0.5	0.27567567567567564	0.6	0.318918918918919	0.318918918918919	0.0	0.7027027027027027	0.2882882882882883	0.4594594594594595	0.4594594594594595	0.4594594594594595	0.8486100472264276	0.918918918918919	0.918918918918919	0.6756756756756757	0.48648648648648646	LST1	NKG7;GNLY;GZMB		0.0	0.0	0.0	0.0	0.0	0.318918918918919
vaccination_study_04	T_NK_lineage	1	Treg	7	37	0.8811473548777718	0.8811473548777718	0.0	0.36378378378378373	0.12162162162162163	0.48540540540540533	0.0	0.0	0.0	0.8378378378378378	0.28378378378378377	0.0	0.0	0.0	0.5031055900621119	0.6756756756756757	0.48648648648648646	0.32432432432432434	0.16216216216216217	NKG7;GNLY;GZMB	CCR7;TCF7		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	1	CD8 Naive / T Central Memory	8	37	0.783001589343828	0.783001589343828	0.32432432432432434	0.36378378378378373	0.32837837837837835	0.6	0.0	0.0	0.0	0.8648648648648649	0.31756756756756754	0.32432432432432434	0.0	0.32432432432432434	0.8105438572364643	0.6756756756756757	0.48648648648648646	0.7297297297297297	0.7297297297297297	NKG7;GNLY;GZMB	CD4		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	1	gdT Cell	9	37	0.49680617573601754	0.49680617573601754	0.32432432432432434	0.5	0.24729729729729727	0.6	0.0	0.0	0.0	0.32432432432432434	0.32432432432432434	0.32432432432432434	0.0	0.32432432432432434	0.6355379082438458	0.918918918918919	0.918918918918919	0.5675675675675675	0.5135135135135135	LST1	NKG7;GNLY		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	10	NK Cell	1	24	0.9971921592371149	1.0	1.0	0.29041666666666666	0.0	0.29041666666666666	0.7095833333333333	0.7095833333333333	0.0	1.0	0.7202380952380951	1.0	1.0	1.0	1.487184148336666	0.5833333333333334	0.3125	0.0	0.0	CD3E;LST1			0.0	0.0	1.0	1.0	0.0	3.3095833333333333
vaccination_study_04	T_NK_lineage	10	NKT Cell	2	24	0.9982214485733747	1.0	1.0	0.075	0.0	0.075	0.925	0.925	0.0	1.0	0.8666666666666666	1.0	0.9166666666666666	1.0	1.3632727878686886	0.125	0.125	0.0	0.0	LST1			0.0	0.0	0.0	0.0	0.0	0.925
vaccination_study_04	T_NK_lineage	10	MAIT Cell	3	24	0.9987512298493908	1.0	1.0	0.075	0.4208333333333333	0.4958333333333333	0.5041666666666667	0.5041666666666667	0.0	1.0	0.5277777777777778	1.0	1.0	1.0	1.825708547199286	0.125	0.125	1.0	0.8055555555555555	LST1	NKG7;GNLY;GZMB		0.0	0.0	0.0	0.0	0.0	0.5041666666666667
vaccination_study_04	T_NK_lineage	10	CD8 Cytotoxic / T Effector Memory	4	24	0.997373798531749	1.0	1.0	0.16333333333333333	0.40625	0.5695833333333333	0.43041666666666667	0.43041666666666667	0.0	1.0	0.6964285714285714	1.0	0.9166666666666666	1.0	1.4980772752243179	0.3333333333333333	0.16666666666666666	1.0	0.7083333333333334	CCR7;TCF7	KLRD1;FCGR3A		0.0	0.0	0.0	0.0	0.0	0.43041666666666667
