study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	Myeloid_lineage	27	Conventional DC 1	6	460	0.41090592598198744	0.002173913043478261	0.0	0.0	0.41438418685155265
vaccination_study_04	Myeloid_lineage	28	Plasmacytoid DC	1	430	0.9232649663210475	1.0	0.9976744186046511	0.0	3.5209393849256987
vaccination_study_04	Myeloid_lineage	28	Conventional DC 1	2	430	0.41090592598198744	0.1372093023255814	0.0	0.0	0.6304408097029177
vaccination_study_04	Myeloid_lineage	28	Conventional DC 2	3	430	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	28	Classical Monocyte	4	430	0.08512071444789224	0.0	0.002325581395348837	0.0	0.08744629584324107
vaccination_study_04	Myeloid_lineage	28	Non-Classical Monocyte	5	430	0.04426700976311208	0.002325581395348837	0.002325581395348837	0.0	0.050313521391019064
vaccination_study_04	Myeloid_lineage	28	Intermediate Monocyte	6	430	0.0164156512525543	0.002325581395348837	0.002325581395348837	0.0	0.022462162880461278
vaccination_study_04	Myeloid_lineage	29	Conventional DC 1	1	409	0.9931582532354499	0.9926650366748166	0.9828850855745721	0.0	3.5643073974897286
vaccination_study_04	Myeloid_lineage	29	Plasmacytoid DC	2	409	0.5239234087640959	0.0	0.0	0.0	0.5239234087640959
vaccination_study_04	Myeloid_lineage	29	Conventional DC 2	3	409	0.3650571406947703	0.07579462102689487	0.019559902200488997	0.0	0.5058884365382911
vaccination_study_04	Myeloid_lineage	29	Classical Monocyte	4	409	0.1893438280481344	0.02689486552567237	0.019559902200488997	0.0	0.2519355150896992
vaccination_study_04	Myeloid_lineage	29	Intermediate Monocyte	5	409	0.14994323772042686	0.019559902200488997	0.0	0.0	0.18123908124120927
vaccination_study_04	Myeloid_lineage	29	Non-Classical Monocyte	6	409	0.10466207522894119	0.0024449877750611247	0.0024449877750611247	0.0	0.11101904344410012
